case_id,failure_class,amount,customer_tenure_months,prior_failure_count,payment_method,merchant_category,has_structured_code,true_recoverable,true_would_recover_without_action
938100001625,insufficient_funds,1216.35,68,5,card,saas,1,0,0
938100001626,mandate_cancelled,1367.13,33,1,wallet,fitness,1,0,0
938100001627,bank_decline,2917.85,24,2,netbanking,edtech,1,1,1
938100001628,mandate_cancelled,279.01,45,0,netbanking,saas,1,0,0
938100001629,expired_card,5111.24,3,0,netbanking,edtech,1,0,0
938100001630,bank_decline,874.59,22,0,upi,saas,1,1,0
938100001631,mandate_cancelled,765.78,72,4,wallet,edtech,1,0,0
938100001632,insufficient_funds,432.81,28,4,netbanking,fitness,0,0,0
938100001633,bank_decline,1666.02,52,0,card,ott,0,1,0
938100001634,expired_card,2402.6,72,5,card,fitness,1,0,0
938100001635,insufficient_funds,854.08,56,0,upi,ecommerce,0,1,0
938100001636,insufficient_funds,834.14,32,5,card,saas,1,1,0
938100001637,bank_decline,553.78,16,3,wallet,fitness,1,1,1
938100001638,expired_card,2720.09,42,2,wallet,ott,0,0,0
938100001639,bank_decline,1142.07,69,5,card,fitness,0,1,1
938100001640,mandate_cancelled,2863.02,53,1,netbanking,ott,0,0,0
938100001641,mandate_cancelled,2154.08,58,2,wallet,ott,1,0,0
938100001642,bank_decline,1674.42,19,3,netbanking,edtech,1,1,1
938100001643,insufficient_funds,335.91,58,5,emandate,edtech,0,1,0
938100001644,expired_card,4679.94,28,3,card,ecommerce,1,0,0
938100001645,bank_decline,983.34,72,4,emandate,fitness,1,0,0
938100001646,insufficient_funds,2709.93,36,0,emandate,fitness,0,1,0
938100001647,expired_card,10684.17,1,0,emandate,saas,0,0,0
938100001648,bank_decline,4098.33,72,5,card,ott,1,1,0
938100001649,mandate_cancelled,1042.96,62,2,card,ecommerce,1,0,0
938100001650,insufficient_funds,4887.3,61,1,card,fitness,1,1,0
938100001651,insufficient_funds,642.42,43,1,upi,ecommerce,0,0,0
938100001652,expired_card,686.22,46,0,upi,saas,1,0,0
938100001653,expired_card,263.91,68,1,netbanking,ecommerce,1,0,0
938100001654,insufficient_funds,1060.97,72,4,emandate,edtech,1,0,0
938100001655,mandate_cancelled,1257.62,44,0,card,fitness,1,1,0
938100001656,bank_decline,6880.3,52,4,emandate,edtech,1,1,1
938100001657,mandate_cancelled,2070.71,24,3,netbanking,ott,1,0,0
938100001658,mandate_cancelled,1403.31,39,0,emandate,ecommerce,1,0,0
938100001659,expired_card,1618.24,13,0,upi,edtech,0,0,0
938100001660,mandate_cancelled,1299.23,24,0,upi,edtech,1,0,0
938100001661,expired_card,3279.74,14,2,netbanking,fitness,1,0,0
938100001662,insufficient_funds,1491.78,16,1,netbanking,ecommerce,0,0,0
938100001663,insufficient_funds,464.66,26,4,wallet,edtech,1,0,0
938100001664,bank_decline,3995.1,61,1,card,fitness,1,1,0
938100001665,insufficient_funds,407.05,24,3,upi,fitness,0,0,0
938100001666,bank_decline,491.43,3,0,netbanking,ott,1,1,0
938100001667,insufficient_funds,1526.67,33,3,card,ecommerce,1,0,0
938100001668,expired_card,733.88,54,2,netbanking,fitness,0,0,0
938100001669,bank_decline,908.81,36,0,wallet,ecommerce,1,1,0
938100001670,bank_decline,4482.08,53,3,emandate,ecommerce,1,1,1
938100001671,bank_decline,1852.11,50,0,upi,ott,1,1,0
938100001672,insufficient_funds,1569.63,72,3,wallet,ott,0,0,0
938100001673,bank_decline,1946.56,48,0,wallet,ecommerce,1,0,0
938100001674,insufficient_funds,2736.23,30,0,emandate,edtech,0,1,1
938100001675,mandate_cancelled,2138.37,16,0,wallet,edtech,1,0,0
938100001676,mandate_cancelled,1588.99,45,1,wallet,ott,1,1,0
938100001677,expired_card,441.79,17,2,upi,edtech,1,0,0
938100001678,expired_card,3830.18,72,4,card,saas,0,0,0
938100001679,bank_decline,414.87,72,3,emandate,ecommerce,0,0,0
938100001680,expired_card,6382.96,7,1,upi,saas,1,0,0
938100001681,expired_card,2575.41,43,1,emandate,ecommerce,1,0,0
938100001682,insufficient_funds,564.58,36,4,emandate,saas,0,0,0
938100001683,bank_decline,1917.59,30,3,emandate,ecommerce,0,1,0
938100001684,insufficient_funds,235.57,27,3,upi,edtech,1,0,0
938100001685,bank_decline,1032.27,68,2,emandate,ott,0,1,0
938100001686,bank_decline,693.38,24,3,emandate,edtech,1,1,1
938100001687,insufficient_funds,582.14,72,4,card,edtech,1,0,0
938100001688,insufficient_funds,636.96,72,5,emandate,edtech,1,0,0
938100001689,bank_decline,5459.98,48,0,netbanking,ott,1,1,0
938100001690,insufficient_funds,1215.44,16,3,emandate,fitness,1,0,0
938100001691,bank_decline,2768.36,49,0,card,saas,1,1,0
938100001692,expired_card,2439.1,31,1,card,saas,0,1,0
938100001693,insufficient_funds,1500.94,72,5,emandate,edtech,1,1,0
938100001694,insufficient_funds,1469.52,72,4,card,ecommerce,1,1,0
938100001695,bank_decline,3816.03,72,5,card,saas,1,1,0
938100001696,mandate_cancelled,3363.46,60,2,card,edtech,0,0,0
938100001697,expired_card,4709.88,72,2,netbanking,fitness,1,0,0
938100001698,mandate_cancelled,1158.67,64,5,netbanking,ott,1,0,0
938100001699,bank_decline,99,37,1,netbanking,edtech,1,0,0
938100001700,bank_decline,981.79,15,1,netbanking,ecommerce,0,0,0
938100001701,mandate_cancelled,3471.56,52,1,emandate,ott,0,0,0
938100001702,insufficient_funds,5998.75,35,1,wallet,edtech,1,1,0
938100001703,bank_decline,436.31,57,0,card,ott,1,1,0
938100001704,insufficient_funds,778.53,24,1,card,ott,1,1,0
938100001705,expired_card,1166.72,49,3,netbanking,edtech,1,1,1
938100001706,insufficient_funds,1350.47,20,4,emandate,edtech,0,0,0
938100001707,mandate_cancelled,1549.52,54,3,wallet,edtech,0,0,0
938100001708,mandate_cancelled,4800.65,36,1,card,ott,1,0,0
938100001709,bank_decline,2548.15,71,5,emandate,edtech,1,1,0
938100001710,mandate_cancelled,1033.22,24,0,card,edtech,0,0,0
938100001711,mandate_cancelled,331.15,35,1,card,ott,0,0,0
938100001712,mandate_cancelled,588.13,32,0,upi,saas,1,0,0
938100001713,mandate_cancelled,2839.71,6,0,upi,saas,1,1,0
938100001714,mandate_cancelled,503.51,52,0,wallet,ott,0,0,0
938100001715,insufficient_funds,537.71,30,4,netbanking,fitness,0,1,0
938100001716,mandate_cancelled,335.56,69,1,emandate,ott,1,0,0
938100001717,insufficient_funds,3231.72,54,0,emandate,ecommerce,1,1,0
938100001718,bank_decline,1977.53,42,3,upi,saas,0,1,0
938100001719,expired_card,1723.23,53,0,emandate,saas,1,0,0
938100001720,insufficient_funds,2344.37,72,2,wallet,edtech,1,1,0
938100001721,expired_card,4928.44,65,1,card,ecommerce,0,1,0
938100001722,mandate_cancelled,2828.66,1,0,card,ecommerce,1,0,0
938100001723,insufficient_funds,566.86,71,5,wallet,ott,1,0,0
938100001724,expired_card,1738.8,15,0,card,saas,1,0,0
938100001725,mandate_cancelled,797.17,24,0,card,saas,1,0,0
938100001726,mandate_cancelled,2580.82,24,0,upi,ecommerce,1,0,0
938100001727,expired_card,602.38,51,5,netbanking,edtech,0,1,0
938100001728,insufficient_funds,762.71,45,1,netbanking,ecommerce,1,1,1
938100001729,expired_card,1093.7,20,2,card,edtech,1,0,0
938100001730,insufficient_funds,1956.86,21,1,upi,fitness,0,1,1
938100001731,bank_decline,791.34,58,0,upi,saas,1,1,1
938100001732,insufficient_funds,2729.8,36,0,upi,ecommerce,1,1,1
938100001733,mandate_cancelled,1645.33,42,1,netbanking,saas,1,0,0
938100001734,mandate_cancelled,290.16,38,2,netbanking,saas,1,0,0
938100001735,mandate_cancelled,1159.66,12,0,upi,ecommerce,1,0,0
938100001736,expired_card,11997.3,14,1,wallet,saas,0,0,0
938100001737,expired_card,2291.21,52,1,emandate,ecommerce,0,1,1
938100001738,mandate_cancelled,1049.03,25,1,wallet,fitness,0,0,0
938100001739,insufficient_funds,2990.8,1,0,card,ott,1,0,0
938100001740,bank_decline,4918.32,34,1,upi,fitness,1,0,0
938100001741,bank_decline,502.77,68,1,emandate,edtech,1,1,0
938100001742,insufficient_funds,1335.51,15,1,emandate,saas,1,1,0
938100001743,insufficient_funds,1024.91,42,5,emandate,fitness,1,0,0
938100001744,insufficient_funds,967.8,72,5,emandate,fitness,0,0,0
938100001745,insufficient_funds,879.99,66,3,wallet,ott,1,1,1
938100001746,bank_decline,6055.79,34,4,upi,saas,1,1,0
938100001747,insufficient_funds,1113.6,26,5,netbanking,ecommerce,1,0,0
938100001748,expired_card,4088.94,33,0,emandate,ott,1,0,0
938100001749,bank_decline,1767.72,39,3,card,fitness,1,1,0
938100001750,bank_decline,1184.65,38,5,netbanking,ecommerce,1,1,1
938100001751,bank_decline,467.64,72,4,card,ott,1,1,0
938100001752,insufficient_funds,1264.84,11,0,card,ott,1,0,0
938100001753,bank_decline,1154.26,19,1,netbanking,ecommerce,1,1,0
938100001754,insufficient_funds,681.5,58,5,card,saas,0,0,0
938100001755,insufficient_funds,808.04,39,3,card,fitness,1,0,0
938100001756,mandate_cancelled,3504.67,65,3,emandate,ott,0,0,0
938100001757,insufficient_funds,605.87,35,4,emandate,saas,1,1,0
938100001758,insufficient_funds,1336.02,72,2,wallet,fitness,1,1,0
938100001759,bank_decline,1014.74,72,3,card,ott,1,1,0
938100001760,bank_decline,2626.8,32,4,emandate,ecommerce,1,1,1
938100001761,insufficient_funds,1874.32,12,1,wallet,ott,1,1,0
938100001762,bank_decline,529.66,33,3,emandate,edtech,1,0,0
938100001763,bank_decline,3347.13,46,4,card,saas,0,1,1
938100001764,bank_decline,7011.57,61,5,card,edtech,1,1,0
938100001765,bank_decline,1032.24,33,5,netbanking,fitness,1,1,1
938100001766,mandate_cancelled,4229.3,27,0,emandate,saas,1,0,0
938100001767,expired_card,3058.41,44,3,wallet,ecommerce,1,0,0
938100001768,expired_card,482.34,35,1,netbanking,edtech,1,0,0
938100001769,expired_card,905.13,36,0,upi,fitness,1,0,0
938100001770,bank_decline,2605.22,42,5,emandate,edtech,1,1,1
938100001771,expired_card,3099.79,18,3,netbanking,ecommerce,1,1,0
938100001772,mandate_cancelled,6253.07,33,1,upi,edtech,1,0,0
938100001773,mandate_cancelled,6411.13,46,5,emandate,ott,1,1,0
938100001774,mandate_cancelled,3472.17,13,3,emandate,edtech,1,0,0
938100001775,bank_decline,2697.85,1,0,upi,fitness,0,0,0
938100001776,bank_decline,1732.7,66,2,upi,saas,1,1,0
938100001777,bank_decline,2149.58,42,1,card,fitness,1,1,1
938100001778,insufficient_funds,1190.5,64,4,upi,ott,1,0,0
938100001779,bank_decline,1366.67,27,0,upi,ott,0,1,0
938100001780,insufficient_funds,1437.58,72,5,emandate,ecommerce,1,0,0
938100001781,insufficient_funds,2887.38,34,1,emandate,edtech,1,1,0
938100001782,insufficient_funds,1369.16,32,5,netbanking,fitness,1,0,0
938100001783,insufficient_funds,2168.5,17,1,netbanking,edtech,0,1,0
938100001784,expired_card,1005.74,11,1,card,ott,1,0,0
938100001785,bank_decline,1890.94,37,0,emandate,ecommerce,0,1,0
938100001786,mandate_cancelled,5512.09,12,0,emandate,edtech,1,0,0
938100001787,insufficient_funds,161.53,6,0,netbanking,edtech,0,0,0
938100001788,insufficient_funds,836.59,60,0,emandate,fitness,1,1,1
938100001789,expired_card,1366.14,8,1,emandate,edtech,1,0,0
938100001790,mandate_cancelled,1990.51,54,1,netbanking,ecommerce,1,1,0
938100001791,bank_decline,3087.64,23,2,upi,edtech,1,1,1
938100001792,insufficient_funds,981.46,30,2,netbanking,ott,0,1,1
938100001793,expired_card,2242.21,56,0,wallet,fitness,1,0,0
938100001794,insufficient_funds,536.42,24,0,card,saas,1,1,1
938100001795,mandate_cancelled,1075.03,6,0,emandate,edtech,1,0,0
938100001796,mandate_cancelled,1085.95,6,0,upi,ott,1,0,0
938100001797,bank_decline,691.15,64,4,emandate,ecommerce,1,1,0
938100001798,mandate_cancelled,610.12,72,3,emandate,ott,1,1,1
938100001799,insufficient_funds,1539.9,35,0,card,fitness,1,0,0
938100001800,insufficient_funds,5016.41,45,1,upi,saas,1,1,0
938100001801,expired_card,341.98,51,0,wallet,edtech,0,1,0
938100001802,insufficient_funds,441.26,72,5,emandate,edtech,1,0,0
938100001803,insufficient_funds,385.8,49,1,wallet,saas,0,1,0
938100001804,bank_decline,2997.63,52,1,wallet,fitness,0,1,0
938100001805,bank_decline,1254.03,56,1,emandate,saas,1,1,0
938100001806,bank_decline,960.14,72,5,netbanking,ecommerce,1,1,0
938100001807,insufficient_funds,103.76,24,2,upi,ecommerce,1,0,0
938100001808,bank_decline,1275.81,68,5,wallet,ecommerce,1,1,0
938100001809,bank_decline,790.19,72,5,upi,saas,0,0,0
938100001810,expired_card,2920.45,18,1,emandate,fitness,1,1,0
938100001811,insufficient_funds,1205.39,49,5,upi,edtech,1,0,0
938100001812,insufficient_funds,422.33,72,3,netbanking,edtech,1,0,0
938100001813,bank_decline,439.44,23,4,card,ott,1,1,0
938100001814,bank_decline,1644.05,6,0,card,ott,1,0,0
938100001815,insufficient_funds,1066.5,30,3,netbanking,ecommerce,1,0,0
938100001816,insufficient_funds,1027.89,24,4,upi,ott,1,0,0
938100001817,bank_decline,2426.04,6,0,upi,edtech,0,0,0
938100001818,insufficient_funds,775.35,42,4,card,ecommerce,1,1,0
938100001819,bank_decline,759.1,63,1,upi,ott,0,1,0
938100001820,insufficient_funds,622.38,10,1,emandate,ott,0,1,1
938100001821,insufficient_funds,843.43,64,1,card,saas,0,1,1
938100001822,mandate_cancelled,4703.13,9,0,emandate,edtech,0,0,0
938100001823,insufficient_funds,1326.1,18,1,netbanking,edtech,1,1,1
938100001824,mandate_cancelled,908.88,67,1,upi,fitness,1,0,0
938100001825,bank_decline,2020.07,10,0,wallet,ecommerce,1,1,1
938100001826,bank_decline,3082.59,66,2,upi,saas,1,1,0
938100001827,expired_card,2152.48,20,2,netbanking,saas,0,0,0
938100001828,insufficient_funds,1281.73,41,1,wallet,edtech,0,1,0
938100001829,bank_decline,1283.45,63,3,netbanking,edtech,1,1,1
938100001830,insufficient_funds,1218.26,72,3,upi,saas,1,0,0
938100001831,mandate_cancelled,921.45,22,4,wallet,ecommerce,1,0,0
938100001832,expired_card,2474.77,55,1,netbanking,ott,1,0,0
938100001833,bank_decline,3154.51,24,0,emandate,ott,0,1,0
938100001834,mandate_cancelled,525.2,57,1,wallet,ecommerce,1,0,0
938100001835,bank_decline,973.67,53,5,card,ecommerce,1,1,0
938100001836,bank_decline,5524.22,41,4,card,fitness,1,1,0
938100001837,insufficient_funds,1336.98,60,3,upi,ecommerce,1,0,0
938100001838,insufficient_funds,1978.62,6,0,netbanking,ecommerce,1,0,0
938100001839,bank_decline,1282.01,22,3,emandate,ecommerce,1,1,1
938100001840,insufficient_funds,410.52,62,5,card,edtech,1,0,0
938100001841,insufficient_funds,1090.78,72,4,emandate,fitness,1,0,0
938100001842,insufficient_funds,1004.07,10,1,upi,fitness,0,0,0
938100001843,expired_card,1750.91,31,1,emandate,saas,1,0,0
938100001844,bank_decline,5210.08,57,3,upi,ott,0,1,1
938100001845,bank_decline,532.16,14,1,card,ott,0,0,0
938100001846,expired_card,1013.73,21,2,wallet,ecommerce,1,0,0
938100001847,insufficient_funds,2003.19,50,2,card,ecommerce,1,1,0
938100001848,insufficient_funds,1060.92,40,4,emandate,ott,1,0,0
938100001849,bank_decline,166.54,64,4,netbanking,ott,1,0,0
938100001850,expired_card,731.4,31,5,upi,fitness,1,1,0
938100001851,insufficient_funds,737.14,34,0,wallet,ott,1,1,1
938100001852,bank_decline,2586.8,72,3,card,saas,1,1,0
938100001853,mandate_cancelled,1131.67,59,2,upi,ott,0,0,0
938100001854,mandate_cancelled,1739.38,12,0,card,ott,0,0,0
938100001855,bank_decline,2237.62,33,3,netbanking,edtech,1,1,0
938100001856,expired_card,5249.71,57,3,emandate,edtech,1,0,0
938100001857,bank_decline,3994.99,19,3,netbanking,edtech,1,1,0
938100001858,bank_decline,2843.39,36,0,card,edtech,0,0,0
938100001859,expired_card,1021.48,36,5,upi,saas,1,1,0
938100001860,bank_decline,3671.37,52,5,upi,ecommerce,1,1,0
938100001861,insufficient_funds,983.63,22,2,wallet,edtech,1,1,0
938100001862,bank_decline,2095.77,72,5,netbanking,ecommerce,0,1,0
938100001863,insufficient_funds,435.36,17,2,card,fitness,1,0,0
938100001864,mandate_cancelled,4870.35,58,0,card,edtech,1,0,0
938100001865,insufficient_funds,1294.55,41,4,wallet,edtech,0,0,0
938100001866,bank_decline,2887.83,63,3,upi,ecommerce,0,1,1
938100001867,expired_card,2449.1,21,3,card,ecommerce,0,0,0
938100001868,insufficient_funds,5689.14,68,1,netbanking,edtech,1,0,0
938100001869,insufficient_funds,1262.12,71,5,upi,edtech,1,1,0
938100001870,insufficient_funds,898.74,6,0,card,ecommerce,1,1,0
938100001871,bank_decline,917.85,58,2,emandate,saas,1,1,1
938100001872,mandate_cancelled,1332.67,12,0,wallet,edtech,1,0,0
938100001873,insufficient_funds,1255.72,43,5,netbanking,saas,1,0,0
938100001874,insufficient_funds,716.11,44,4,wallet,edtech,1,0,0
938100001875,insufficient_funds,1541.5,60,3,card,saas,1,0,0
938100001876,expired_card,3788.56,12,2,upi,saas,1,1,0
938100001877,bank_decline,660.15,72,5,card,ecommerce,1,1,0
938100001878,expired_card,836.62,36,0,card,edtech,1,1,0
938100001879,insufficient_funds,910.19,41,4,emandate,ott,1,0,0
938100001880,bank_decline,1534.32,72,5,wallet,edtech,1,1,0
938100001881,bank_decline,817.26,33,3,wallet,ecommerce,1,1,0
938100001882,insufficient_funds,594.23,48,0,wallet,edtech,1,1,1
938100001883,mandate_cancelled,845.67,24,0,upi,edtech,0,1,0
938100001884,expired_card,1525.95,17,3,card,ecommerce,1,0,0
938100001885,mandate_cancelled,623.56,34,1,netbanking,ecommerce,1,0,0
938100001886,insufficient_funds,298.57,6,1,upi,ott,1,0,0
938100001887,bank_decline,6607.91,72,4,upi,edtech,0,1,0
938100001888,expired_card,270.21,29,0,card,edtech,1,1,0
938100001889,mandate_cancelled,709.66,17,3,netbanking,ott,0,1,0
938100001890,insufficient_funds,4834.85,43,1,netbanking,fitness,0,1,0
938100001891,bank_decline,910.58,23,2,wallet,saas,1,1,1
938100001892,bank_decline,1067.31,21,3,upi,fitness,1,1,0
938100001893,insufficient_funds,299.09,72,5,emandate,ecommerce,1,0,0
938100001894,expired_card,1867.35,44,2,netbanking,ott,1,1,0
938100001895,mandate_cancelled,6097.55,36,1,wallet,edtech,1,0,0
938100001896,insufficient_funds,1155.07,60,0,emandate,ott,0,1,0
938100001897,mandate_cancelled,5507.67,14,1,card,edtech,1,0,0
938100001898,insufficient_funds,1492.11,48,1,netbanking,ecommerce,1,0,0
938100001899,mandate_cancelled,562.38,72,2,wallet,ecommerce,1,0,0
938100001900,insufficient_funds,3254.28,27,1,upi,ott,1,1,1
938100001901,bank_decline,1331.03,12,0,emandate,ott,0,0,0
938100001902,insufficient_funds,903.79,72,5,emandate,edtech,0,0,0
938100001903,insufficient_funds,1010.7,61,3,wallet,edtech,0,0,0
938100001904,insufficient_funds,608.48,72,4,wallet,edtech,1,1,1
938100001905,expired_card,728.06,36,0,upi,saas,1,0,0
938100001906,expired_card,3780.79,48,0,netbanking,edtech,1,0,0
938100001907,expired_card,468.95,70,2,wallet,fitness,1,1,0
938100001908,bank_decline,2513.71,21,5,upi,edtech,0,1,1
938100001909,expired_card,750.34,23,0,upi,edtech,1,0,0
938100001910,insufficient_funds,671.48,12,0,card,saas,1,1,1
938100001911,mandate_cancelled,867.37,12,0,emandate,ott,1,0,0
938100001912,mandate_cancelled,1802.51,60,0,wallet,saas,1,0,0
938100001913,expired_card,1959.17,10,1,netbanking,ecommerce,1,1,0
938100001914,mandate_cancelled,915.51,27,3,wallet,ott,1,0,0
938100001915,mandate_cancelled,2236.12,14,0,emandate,ott,1,0,0
938100001916,insufficient_funds,11903.14,48,0,card,ott,1,1,0
938100001917,bank_decline,1286.33,52,4,emandate,fitness,1,1,0
938100001918,bank_decline,192.48,41,1,upi,saas,1,1,1
938100001919,bank_decline,984.66,72,5,netbanking,ecommerce,1,1,0
938100001920,insufficient_funds,2219.05,6,1,wallet,ott,1,1,0
938100001921,mandate_cancelled,224.75,58,1,emandate,edtech,1,0,0
938100001922,insufficient_funds,1204.25,27,3,upi,ott,1,0,0
938100001923,expired_card,1047.68,68,1,wallet,edtech,0,0,0
938100001924,bank_decline,391.17,45,1,netbanking,edtech,1,0,0
938100001925,insufficient_funds,1519.85,72,4,emandate,fitness,1,0,0
938100001926,bank_decline,1358.35,69,5,emandate,fitness,1,1,0
938100001927,bank_decline,7100.23,48,3,wallet,ecommerce,1,0,0
938100001928,insufficient_funds,665.08,72,3,upi,fitness,1,0,0
938100001929,insufficient_funds,525.62,68,3,wallet,fitness,1,0,0
938100001930,insufficient_funds,658.52,72,3,emandate,saas,1,1,0
938100001931,insufficient_funds,604.32,68,5,card,ott,1,0,0
938100001932,bank_decline,905.52,6,0,emandate,saas,0,0,0
938100001933,insufficient_funds,2984.27,57,1,card,fitness,1,0,0
938100001934,bank_decline,1398.97,48,4,emandate,ott,1,1,0
938100001935,expired_card,1251.27,44,5,wallet,saas,1,0,0
938100001936,insufficient_funds,1268.69,22,4,card,ott,1,0,0
938100001937,bank_decline,1253.05,8,1,wallet,ott,0,0,0
938100001938,bank_decline,1616.76,72,3,emandate,saas,0,1,0
938100001939,bank_decline,4798.98,60,3,upi,saas,1,1,0
938100001940,mandate_cancelled,1217.19,3,0,emandate,saas,0,1,0
938100001941,mandate_cancelled,1617.89,24,0,wallet,saas,0,0,0
938100001942,insufficient_funds,1419.03,72,3,wallet,saas,1,0,0
938100001943,expired_card,1168.44,50,2,emandate,ecommerce,1,0,0
938100001944,insufficient_funds,1498.3,55,3,wallet,ott,1,0,0
938100001945,bank_decline,6182.17,33,5,wallet,saas,1,1,1
938100001946,bank_decline,695.93,72,5,wallet,saas,0,1,0
938100001947,bank_decline,460.94,72,5,netbanking,saas,1,1,0
938100001948,insufficient_funds,4353.91,24,0,wallet,saas,1,0,0
938100001949,bank_decline,660.42,19,3,upi,saas,1,1,1
938100001950,bank_decline,783.38,19,0,card,saas,1,0,0
938100001951,expired_card,1872.14,24,0,emandate,edtech,1,0,0
938100001952,mandate_cancelled,1314.67,30,0,netbanking,saas,0,0,0
938100001953,insufficient_funds,2328.55,56,1,wallet,ecommerce,0,0,0
938100001954,mandate_cancelled,4229.8,24,0,upi,ecommerce,1,0,0
938100001955,bank_decline,1111.45,51,3,emandate,fitness,0,1,1
938100001956,insufficient_funds,1116.18,60,0,card,fitness,1,1,0
938100001957,mandate_cancelled,1837.71,21,0,upi,edtech,1,0,0
938100001958,insufficient_funds,1486.79,19,4,emandate,fitness,1,0,0
938100001959,insufficient_funds,144.52,7,0,emandate,edtech,1,0,0
938100001960,bank_decline,960.91,51,0,wallet,ecommerce,0,0,0
938100001961,mandate_cancelled,99,68,1,upi,saas,1,0,0
938100001962,insufficient_funds,6591.6,13,1,upi,ott,1,1,0
938100001963,expired_card,627.49,21,1,emandate,ott,0,0,0
938100001964,mandate_cancelled,1146.95,6,1,wallet,saas,1,0,0
938100001965,expired_card,2772.36,36,3,upi,fitness,1,0,0
938100001966,mandate_cancelled,4525.37,42,2,card,ecommerce,0,0,0
938100001967,bank_decline,767.14,31,4,netbanking,fitness,0,1,0
938100001968,insufficient_funds,1138.89,39,3,card,ecommerce,1,0,0
938100001969,insufficient_funds,11447.09,72,2,netbanking,fitness,0,1,0
938100001970,expired_card,1005.64,13,0,wallet,edtech,1,0,0
938100001971,mandate_cancelled,540.12,28,1,emandate,saas,0,1,0
938100001972,expired_card,918.83,1,0,card,ecommerce,1,0,0
938100001973,mandate_cancelled,3424.98,1,0,emandate,saas,1,0,0
938100001974,expired_card,467.74,2,0,upi,edtech,1,0,0
938100001975,insufficient_funds,972.61,22,4,netbanking,ecommerce,1,1,0
938100001976,mandate_cancelled,1396.93,40,0,netbanking,fitness,1,0,0
938100001977,mandate_cancelled,896.54,72,3,emandate,edtech,0,0,0
938100001978,bank_decline,3375.99,71,4,upi,edtech,1,1,1
938100001979,bank_decline,3147.22,46,1,wallet,edtech,1,1,0
938100001980,mandate_cancelled,3314.09,52,0,card,ecommerce,1,0,0
938100001981,insufficient_funds,188.16,39,3,netbanking,ecommerce,1,0,0
938100001982,bank_decline,1724.16,57,3,upi,edtech,1,0,0
938100001983,insufficient_funds,1174.17,31,3,netbanking,saas,1,0,0
938100001984,bank_decline,1282.53,29,3,wallet,edtech,0,1,0
938100001985,insufficient_funds,226.44,72,3,upi,edtech,1,0,0
938100001986,insufficient_funds,1068.71,56,4,upi,ott,0,0,0
938100001987,expired_card,3861.7,31,0,netbanking,ott,1,0,0
938100001988,insufficient_funds,1364.86,64,1,card,ott,1,0,0
938100001989,insufficient_funds,795.99,60,4,emandate,saas,1,0,0
938100001990,bank_decline,1316.85,21,2,wallet,fitness,1,0,0
938100001991,insufficient_funds,1133.35,71,5,netbanking,fitness,1,0,0
938100001992,bank_decline,459.57,53,0,netbanking,ott,0,0,0
938100001993,expired_card,1863.33,72,4,emandate,ott,1,0,0
938100001994,insufficient_funds,1282.58,71,3,netbanking,ott,1,0,0
938100001995,bank_decline,2141.04,36,5,netbanking,saas,0,0,0
938100001996,insufficient_funds,4663.3,14,0,netbanking,ott,1,0,0
938100001997,bank_decline,2945.41,13,1,netbanking,ecommerce,1,0,0
938100001998,expired_card,1335.77,32,0,upi,ecommerce,0,1,1
938100001999,insufficient_funds,1293.44,56,0,netbanking,saas,1,0,0
